Date,Day,5p,6p,7p,8p,9p,10p
2016-02-08,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-02-09,Tuesday,,The Place for Politics 2016 (7 hours),,,,
2016-02-10,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-02-11,Thursday,,,,,,
2016-02-12,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2016-02-13,Saturday,,,,,,
2016-02-14,Sunday,,,,,,
2016-02-15,Monday,MTP Daily,The Place for Politics 2016,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-02-16,Tuesday,,,,,,
2016-02-17,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-02-18,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-02-19,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2016-02-20,Saturday,,,,,,
2016-02-21,Sunday,,,,,,
2016-02-22,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-02-23,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-02-24,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-02-25,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-02-26,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2016-02-27,Saturday,,The Place for Politics 2016 (3 hours),,,Citizen Trump With Chris Matthews,Hardball College Tour
2016-02-28,Sunday,,,,,,
2016-02-29,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-01,Tuesday,,The Place for Politics 2016 (8 hours),,,,
2016-03-02,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-03,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-04,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-03-05,Saturday,,,,,,
2016-03-06,Sunday,,,,,,
2016-03-07,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-08,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-09,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-10,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-11,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2016-03-12,Saturday,,,,,,
2016-03-13,Sunday,,,,,,
2016-03-14,Monday,The Ed Show,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-15,Tuesday,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016
2016-03-16,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-17,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-18,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2016-03-19,Saturday,,,,,,
2016-03-20,Sunday,,,,,,
2016-03-21,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-22,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Place for Politics 2016
2016-03-23,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-24,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-25,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-03-26,Saturday,,,,,,
2016-03-27,Sunday,,,,,,
2016-03-28,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-29,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-30,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-03-31,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-04-01,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-04-02,Saturday,,,,,,
2016-04-03,Sunday,,,,,,
2016-04-04,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-04-05,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-04-06,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-04-07,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-04-08,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-04-09,Saturday,Hardball With Chris Matthews,The Rachel Maddow Show,,,,
2016-04-10,Sunday,,,,,,
2016-04-11,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-04-12,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-04-13,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-04-14,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-04-15,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-04-16,Saturday,,,,,,
2016-04-17,Sunday,,,,,,
2016-04-18,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-04-19,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-04-20,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-04-21,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-04-22,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-04-23,Saturday,,,,,,
2016-04-24,Sunday,,,,Citizen Trump With Chris Matthews,Hillary Clinton: It Takes a Country,"You Vote, They Decide: The Secret Campaigns for President"
2016-04-25,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,Sanders Town Hall,Clinton Town Hall,The Last Word With Lawrence O'Donnell
2016-04-26,Tuesday,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016
2016-04-27,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-04-28,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-04-29,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-04-30,Saturday,,,,,,
2016-05-01,Sunday,,,,,,
2016-05-02,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-03,Tuesday,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016
2016-05-04,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-05,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-06,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-07,Saturday,,,,,,
2016-05-08,Sunday,,,,,,
2016-05-09,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-10,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-11,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-12,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-13,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-05-14,Saturday,Dateline: On Assignment,,,,,
2016-05-15,Sunday,,,,,,
2016-05-16,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-17,Tuesday,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016
2016-05-18,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-19,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-20,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-05-21,Saturday,Dateline: On Assignment,,,,,
2016-05-22,Sunday,,,,,,
2016-05-23,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-24,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-25,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-26,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-27,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-05-28,Saturday,,,,,,
2016-05-29,Sunday,,,,,,
2016-05-30,Monday,The Ed Show,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-05-31,Tuesday,The Ed Show,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-01,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-02,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-03,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-06-04,Saturday,Dateline: On Assignment,,,,,
2016-06-05,Sunday,,Meet the Press,,,,
2016-06-06,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-07,Tuesday,The Place for Politics 2016 (9 hours),,,,,
2016-06-08,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-09,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-10,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-06-11,Saturday,Dateline: On Assignment,,,,,
2016-06-12,Sunday,,,,,,
2016-06-13,Monday,The Ed Show,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-14,Tuesday,The Ed Show,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-15,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-16,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-17,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-06-18,Saturday,,,,,,
2016-06-19,Sunday,,,,,,
2016-06-20,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-21,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-22,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-23,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-24,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-06-25,Saturday,Dateline: On Assignment,,,,,
2016-06-26,Sunday,,,,,,
2016-06-27,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-28,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-29,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-06-30,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-07-01,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-07-02,Saturday,,,,,,
2016-07-03,Sunday,,,,,,
2016-07-04,Monday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra
2016-07-05,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-07-06,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-07-07,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-07-08,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-07-09,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra
2016-07-10,Sunday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra
2016-07-11,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Place for Politics 2016
2016-07-12,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-07-13,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-07-14,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-07-15,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2016-07-16,Saturday,MSNBC Live,A Country Chooses,,Dateline Extra,Dateline Extra,Dateline Extra
2016-07-17,Sunday,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,A Country Chooses
2016-07-18,Monday,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016
2016-07-19,Tuesday,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016
2016-07-20,Wednesday,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,MSNBC - Republican National Convention,MSNBC - Republican National Convention,MSNBC - Republican National Convention
2016-07-21,Thursday,MSNBC - Republican National Convention,MSNBC - Republican National Convention,MSNBC - Republican National Convention,MSNBC - Republican National Convention,MSNBC - Republican National Convention,MSNBC - Republican National Convention
2016-07-22,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-07-23,Saturday,MSNBC Live,Hillary Clinton: It Takes a Country,A Country Chooses,Dateline Extra,Dateline Extra,Dateline Extra
2016-07-24,Sunday,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,Hardball With Chris Matthews
2016-07-25,Monday,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention
2016-07-26,Tuesday,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention
2016-07-27,Wednesday,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention
2016-07-28,Thursday,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention,MSNBC - Democratic National Convention
2016-07-29,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-07-30,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,,,Dateline Extra
2016-07-31,Sunday,,,,Dateline Extra,Dateline Extra,
2016-08-01,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-02,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-03,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-04,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-05,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-08-06,Saturday,MSNBC Live,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra
2016-08-07,Sunday,,,,Dateline Extra,Dateline Extra,Dateline Extra
2016-08-08,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-09,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-10,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-11,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-12,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-08-13,Saturday,,,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra
2016-08-14,Sunday,MSNBC Live,,,Dateline Extra,Dateline Extra,Dateline Extra
2016-08-15,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-16,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-17,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-18,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-19,Friday,,MTP Daily,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-08-20,Saturday,MSNBC Live,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra
2016-08-21,Sunday,,,,Dateline Extra,Dateline Extra,Dateline Extra
2016-08-22,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-23,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-24,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-25,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-26,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-08-27,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra
2016-08-28,Sunday,,,,Dateline Extra,Dateline Extra,Dateline Extra
2016-08-29,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-30,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-08-31,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-01,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-02,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2016-09-03,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra
2016-09-04,Sunday,,,,Dateline Extra,Dateline Extra,Dateline Extra
2016-09-05,Monday,The Place for Politics 2016,The Place for Politics 2016,Citizen Trump With Chris Matthews,,Hillary Clinton- It Takes A Country,Dateline Extra
2016-09-06,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-07,Wednesday,MTP Daily,The Place for Politics 2016,Hardball With Chris Matthews,The Commander-In-Chief Forum,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
