Date,Day,5p,6p,7p,8p,9p,10p
2016-01-11,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-01-12,Tuesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,,
2016-01-13,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-01-14,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2016-01-15,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Tonight With Don Lemon,
2016-01-16,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,,,
2016-01-17,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,
2016-01-18,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-01-19,Tuesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Special Report,CNN Tonight With Don Lemon
2016-01-20,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-01-21,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,
2016-01-22,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Tonight With Don Lemon,CNN Tonight With Don Lemon
2016-01-23,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,,,
2016-01-24,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,
2016-01-25,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,The CNN Iowa Presidential Town Hall (2 hours),
2016-01-26,Tuesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Special Report,CNN Tonight With Don Lemon
2016-01-27,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-01-28,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2016-01-29,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Tonight With Don Lemon,CNN Special Report
2016-01-30,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,,,
2016-01-31,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,Erin Burnett OutFront
2016-02-01,Monday,Situation Room With Wolf Blitzer (2 hours),,CNN America's Choice 2016: The Iowa Caucuses,CNN America's Choice 2016: The Iowa Caucuses,CNN America's Choice 2016: The Iowa Caucuses,CNN America's Choice 2016: The Iowa Caucuses
2016-02-02,Tuesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-02-03,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,AC360 Democratic Presidential Town Hall (2 hours),
2016-02-04,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-02-05,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,AC360 Democratic Presidential Town Hall (2 hours)
2016-02-06,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,,,
2016-02-07,Sunday,CNN Newsroom With Poppy Harlow,,,,,
2016-02-08,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-02-09,Tuesday,Situation Room With Wolf Blitzer,America's Choice 2016: The New Hampshire Primary,America's Choice 2016: The New Hampshire Primary,America's Choice 2016: The New Hampshire Primary,America's Choice 2016: The New Hampshire Primary,America's Choice 2016: The New Hampshire Primary
2016-02-10,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-02-11,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,PBS NewsHour (1 hours),
2016-02-12,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Tonight With Don Lemon,PBS NewsHour (2 hours)
2016-02-13,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,The Sixties,The Sixties,The Sixties
2016-02-14,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,The Seventies,The Seventies,The Seventies
2016-02-15,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2016-02-16,Tuesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-02-17,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper360 GOP Town Hall (2 hours),,
2016-02-18,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper360 GOP Town Hall (2 hours),,
2016-02-19,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Tonight With Don Lemon,Anderson Cooper 360 GOP Town Hall (2 hours)
2016-02-20,Saturday,America's Choice 2016,America's Choice 2016,America's Choice 2016,America's Choice 2016,America's Choice 2016,America's Choice 2016
2016-02-21,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,
2016-02-22,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-02-23,Tuesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,CNN Democratic Presidential Town Hall (South Carolina) (2 hours),,America's Choice 2016: Nevada Republican Caucuses
2016-02-24,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-02-25,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,,
2016-02-26,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-02-27,Saturday,America's Choice 2016,America's Choice 2016,America's Choice 2016,America's Choice 2016,America's Choice 2016,America's Choice 2016
2016-02-28,Sunday,CNN Newsroom With Poppy Harlow,,,,,
2016-02-29,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-03-01,Tuesday,Situation Room With Wolf Blitzer,America's Choice 2016: Super Tuesday 1,America's Choice 2016: Super Tuesday 1,America's Choice 2016: Super Tuesday 1,America's Choice 2016: Super Tuesday 1,America's Choice 2016: Super Tuesday 1
2016-03-02,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-03-03,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,,
2016-03-04,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Tonight With Don Lemon,CNN Special Report
2016-03-05,Saturday,America's Choice 2016,,America's Choice 2016,America's Choice 2016,America's Choice 2016,America's Choice 2016
2016-03-06,Sunday,America's Choice 2016: Flint Debate Pre-Show (3 hours),,,"CNN Flint, MI Democratic Debate (2 hours)",,Race for the White House
2016-03-07,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-03-08,Tuesday,Situation Room With Wolf Blitzer,America's Choice 2016: Super Tuesday 2,America's Choice 2016: Super Tuesday 2,America's Choice 2016: Super Tuesday 2,America's Choice 2016: Super Tuesday 2,America's Choice 2016: Super Tuesday 2
2016-03-09,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Democratic Presidential Debate (2 hours),
2016-03-10,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Special Program,CNN Special Program
2016-03-11,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Tonight With Don Lemon,CNN Special Program
2016-03-12,Saturday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,Race for the White House,The Sixties,The Sixties
2016-03-13,Sunday,CNN Special Program,CNN Special Program,CNN Special Program,CNN Special Program,CNN Special Program,Race for the White House
2016-03-14,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-03-15,Tuesday,Situation Room With Wolf Blitzer,America's Choice 2016: Super Tuesday 3,America's Choice 2016: Super Tuesday 3,America's Choice 2016: Super Tuesday 3,America's Choice 2016: Super Tuesday 3,America's Choice 2016: Super Tuesday 3
2016-03-16,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-03-17,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-03-18,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Tonight With Don Lemon,Race for the White House
2016-03-19,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,Race for the White House,Race for the White House,
2016-03-20,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,Race for the White House,Race for the White House,Race for the White House,
2016-03-21,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Election Special: The 5 Final Candidates (3 hours),,
2016-03-22,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,"America's Choice 2016: AZ Primary, ID & UT Caucuses","America's Choice 2016: AZ Primary, ID & UT Caucuses","America's Choice 2016: AZ Primary, ID & UT Caucuses"
2016-03-23,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-03-24,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-03-25,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Tonight With Don Lemon,Race for the White House
2016-03-26,Saturday,"America's Choice 2016: WA, AK, HI Dem Caucuses","America's Choice 2016: WA, AK, HI Dem Caucuses","America's Choice 2016: WA, AK, HI Dem Caucuses",,,
2016-03-27,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,Race for the White House,Race for the White House,Race for the White House,
2016-03-28,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-03-29,Tuesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,CNN GOP Presidential Town Hall (3 hours),,
2016-03-30,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Special Report,CNN Tonight With Don Lemon
2016-03-31,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,The Eighties (2 hours),
2016-04-01,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Tonight With Don Lemon,Race for the White House
2016-04-02,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,The Seventies,The Eighties (2 hours),
2016-04-03,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,Race for the White House,Race for the White House,Race for the White House,
2016-04-04,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-04-05,Tuesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,America's Choice 2016: WI Primary,America's Choice 2016: WI Primary,America's Choice 2016: WI Primary
2016-04-06,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-04-07,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,The Eighties,CNN Tonight With Don Lemon
2016-04-08,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Tonight With Don Lemon,Race for the White House
2016-04-09,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,The Eighties (2 hours),,The Eighties
2016-04-10,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,Race for the White House,Race for the White House,Race for the White House,
2016-04-11,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Why They Hate Us,CNN Tonight With Don Lemon
2016-04-12,Tuesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-04-13,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Cruz Town Hall,CNN Tonight With Don Lemon
2016-04-14,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Democratic Debate (2 hours),
2016-04-15,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Tonight With Don Lemon,Race for the White House
2016-04-16,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,The Eighties,Race for the White House,Race for the White House
2016-04-17,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,
2016-04-18,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon (2 hours)
2016-04-19,Tuesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,America's Choice 2016: NY Primary,America's Choice 2016: NY Primary,America's Choice 2016: NY Primary
2016-04-20,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-04-21,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,The Eighties,CNN Tonight With Don Lemon
2016-04-22,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,,
2016-04-23,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,,,
2016-04-24,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,
2016-04-25,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Why They Hate Us,CNN Tonight With Don Lemon
2016-04-26,Tuesday,Situation Room With Wolf Blitzer,America's Choice 2016: Super Tuesday 4,America's Choice 2016: Super Tuesday 4,America's Choice 2016: Super Tuesday 4,America's Choice 2016: Super Tuesday 4,America's Choice 2016: Super Tuesday 4
2016-04-27,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-04-28,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,The Eighties,CNN Tonight With Don Lemon
2016-04-29,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,,
2016-04-30,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,,,,
2016-05-01,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,,
2016-05-02,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2016-05-03,Tuesday,Situation Room With Wolf Blitzer (2 hours),,America's Choice 2016: Indiana Primary,America's Choice 2016: Indiana Primary,America's Choice 2016: Indiana Primary,America's Choice 2016: Indiana Primary
2016-05-04,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-05-05,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,The Eighties,CNN Tonight With Don Lemon
2016-05-06,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2016-05-07,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,,The Eighties,The Eighties,The Seventies
2016-05-08,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,,
2016-05-09,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-05-10,Tuesday,Situation Room With Wolf Blitzer (2 hours),,,,,
2016-05-11,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2016-05-12,Thursday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,The Eighties,CNN Tonight With Don Lemon
2016-05-13,Friday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Tonight With Don Lemon,
2016-05-14,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,The Eighties,The Eighties,
2016-05-15,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,,
2016-05-16,Monday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,CNN Special Report,CNN Tonight With Don Lemon
2016-05-17,Tuesday,Situation Room With Wolf Blitzer,America's Choice 2016: Kentucky Democratic & Oregon Primaries,America's Choice 2016: Kentucky Democratic & Oregon Primaries,America's Choice 2016: Kentucky Democratic & Oregon Primaries,America's Choice 2016: Kentucky Democratic & Oregon Primaries,America's Choice 2016: Kentucky Democratic & Oregon Primaries
2016-05-18,Wednesday,Situation Room With Wolf Blitzer (2 hours),,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
